1,0.00000 
2,0.00000 
3,0.00000 
4,0.00000 
5,0.00194 
6,0.00298 
7,0.00166 
8,0.00028 
9,0.00000 
10,0.00000 
11,0.00000 
12,0.00000 
13,0.00000 
14,0.00000 
15,0.00000 
16,0.00000 
17,0.00000 
18,0.00005 
19,0.00005 
20,0.00005 
21,0.00005 
22,0.00040 
23,0.00109 
24,0.00176 
25,0.00240 
26,0.00215 
27,0.00104 
28,0.00000 
29,0.00000 
30,0.00180 
31,0.00656 
32,0.01220 
33,0.01788 
34,0.02460 
35,0.03237 
36,0.03259 
37,0.02570 
38,0.02144 
39,0.02556 
40,0.04077 
41,0.06606 
42,0.07562 
43,0.06772 
44,0.06023 
45,0.05545 
46,0.05676 
47,0.06268 
48,0.05827 
49,0.04395 
50,0.03056 
51,0.02662 
52,0.03072 
53,0.03750 
54,0.04392 
55,0.04681 
56,0.05141 
57,0.05755 
58,0.06001 
59,0.05855 
60,0.05176 
61,0.04164 
62,0.03952 
63,0.05087 
64,0.06592 
65,0.08614 
66,0.08959 
67,0.07382 
68,0.05981 
69,0.04437 
70,0.03791 
71,0.03994 
72,0.04202 
73,0.04394 
74,0.04057 
75,0.03180 
76,0.02531 
77,0.01966 
78,0.01685 
79,0.01693 
80,0.01702 
81,0.01710 
82,0.01807 
83,0.01990 
84,0.02170 
85,0.02357 
86,0.02080 
87,0.01316 
88,0.00551 
89,0.00389 
90,0.00251 
91,0.00138 
92,0.00023 
93,0.00000 
94,0.00000 
95,0.00000 
96,0.00000 
97,0.00000 
98,0.00000 
99,0.00000 
100,0.00000 
101,0.00000 
102,0.00000 
103,0.00269 
104,0.00574 
105,0.01582 
106,0.02952 
107,0.04299 
108,0.06328 
109,0.08371 
110,0.09073 
111,0.08374 
112,0.07696 
113,0.06984 
114,0.07291 
115,0.08567 
116,0.09871 
117,0.11653 
118,0.11614 
119,0.09740 
120,0.08369 
121,0.07027 
122,0.06691 
123,0.07330 
124,0.07957 
125,0.08571 
126,0.07822 
127,0.05781 
128,0.04506 
129,0.03535 
130,0.03289 
131,0.02825 
132,0.02902 
133,0.03426 
134,0.03702 
135,0.03760 
136,0.03696 
137,0.03513 
138,0.03315 
139,0.03112 
140,0.03446 
141,0.04297 
142,0.04857 
143,0.05204 
144,0.05411 
145,0.05237 
146,0.05388 
147,0.05858 
148,0.06494 
149,0.06751 
150,0.07089 
151,0.07498 
152,0.07204 
153,0.06332 
154,0.04286 
155,0.02533 
156,0.01887 
157,0.01643 
158,0.02192 
159,0.03110 
160,0.03474 
161,0.03297 
162,0.02802 
163,0.02003 
164,0.01384 
165,0.00912 
166,0.00832 
167,0.01088 
168,0.01344 
169,0.01607 
170,0.01319 
171,0.00520 
172,0.00344 
173,0.00165 
174,0.00031 
175,0.00000 
176,0.00000 
177,0.00000 
178,0.00000 
179,0.00000 
180,0.00000 
181,0.00000 
182,0.00000 
183,0.00000 
184,0.00000 
185,0.00000 
186,0.00000 
187,0.00000 
188,0.00000 
189,0.00000 
190,0.00000 
191,0.00000 
192,0.00000 
193,0.00000 
194,0.00000 
195,0.00000 
196,0.00000 
197,0.00000 
198,0.00000 
199,0.00000 
200,0.00000 
201,0.00000 
202,0.00000 
203,0.00000 
204,0.00000 
205,0.00000 
206,0.00000 
207,0.00000 
208,0.00000 
209,0.00000 
210,0.00000 
211,0.00000 
212,0.00000 
213,0.00000 
214,0.00000 
215,0.00000 
216,0.00000 
217,0.00000 
218,0.00000 
219,0.00000 
220,0.00000 
221,0.00000 
222,0.00093 
223,0.00288 
224,0.00482 
225,0.00675 
226,0.01270 
227,0.02248 
228,0.02481 
229,0.02032 
230,0.01502 
231,0.00901 
232,0.01373 
233,0.02905 
234,0.04440 
235,0.05968 
236,0.06338 
237,0.05590 
238,0.05217 
239,0.05059 
240,0.04902 
241,0.04721 
242,0.04715 
243,0.04878 
244,0.04602 
245,0.03871 
246,0.03014 
247,0.02028 
248,0.01758 
249,0.02213 
250,0.02621 
251,0.03032 
252,0.02942 
253,0.02311 
254,0.01769 
255,0.01318 
256,0.01033 
257,0.00915 
258,0.00877 
259,0.00922 
260,0.01110 
261,0.01929 
262,0.03031 
263,0.05097 
264,0.07312 
265,0.10193 
266,0.11524 
267,0.11225 
268,0.10922 
269,0.10616 
270,0.09508 
271,0.07531 
272,0.05996 
273,0.04537 
274,0.03804 
275,0.03824 
276,0.03845 
277,0.03856 
278,0.04158 
279,0.04733 
280,0.05327 
281,0.05910 
282,0.06086 
283,0.05849 
284,0.05608 
285,0.05348 
286,0.05306 
287,0.05463 
288,0.05630 
289,0.05807 
290,0.05755 
291,0.05446 
292,0.05134 
293,0.04819 
294,0.04671 
295,0.04722 
296,0.04774 
297,0.04827 
298,0.05235 
299,0.06010 
300,0.06779 
301,0.07587 
302,0.08475 
303,0.09437 
304,0.10576 
305,0.11894 
306,0.13813 
307,0.16373 
308,0.20097 
309,0.24733 
