0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.00194,0,0
0.00298,0,0
0.00166,0,0
0.00028,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
5e-05,0,0
5e-05,0,0
5e-05,0,0
5e-05,0,0
0.0004,0,0
0.00109,0,0
0.00176,0,0
0.0024,0,0
0.00215,0,0
0.00104,0,0
0.0,0,0
0.0,0,0
0.0018,0,0
0.00656,0,0
0.0122,0,0
0.01788,0,0
0.0246,0,0
0.03237,0,0
0.03259,0,0
0.0257,0,0
0.02144,0,0
0.02556,0,0
0.04077,0,0
0.06606,1,1
0.07562,1,1
0.06772,1,1
0.06023,1,1
0.05545,1,1
0.05676,1,1
0.06268,1,1
0.05827,1,1
0.04395,1,1
0.03056,0,0
0.02662,0,0
0.03072,0,0
0.0375,0,0
0.04392,1,1
0.04681,1,1
0.05141,1,1
0.05755,1,1
0.06001,1,1
0.05855,1,1
0.05176,1,1
0.04164,0,0
0.03952,0,0
0.05087,1,1
0.06592,1,1
0.08614,1,1
0.08959,1,1
0.07382,1,1
0.05981,1,1
0.04437,1,1
0.03791,0,0
0.03994,0,0
0.04202,0,0
0.04394,1,0
0.04057,0,0
0.0318,0,0
0.02531,0,0
0.01966,0,0
0.01685,0,0
0.01693,0,0
0.01702,0,0
0.0171,0,0
0.01807,0,0
0.0199,0,0
0.0217,0,0
0.02357,0,0
0.0208,0,0
0.01316,0,0
0.00551,0,0
0.00389,0,0
0.00251,0,0
0.00138,0,0
0.00023,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.00269,0,0
0.00574,0,0
0.01582,0,0
0.02952,0,0
0.04299,0,0
0.06328,0,0
0.08371,1,1
0.09073,1,1
0.08374,1,1
0.07696,1,1
0.06984,1,1
0.07291,1,1
0.08567,1,1
0.09871,1,1
0.11653,1,1
0.11614,1,1
0.0974,1,1
0.08369,1,1
0.07027,1,1
0.06691,1,1
0.0733,1,1
0.07957,1,1
0.08571,1,1
0.07822,1,1
0.05781,0,0
0.04506,0,0
0.03535,0,0
0.03289,0,0
0.02825,0,0
0.02902,0,0
0.03426,0,0
0.03702,0,0
0.0376,0,0
0.03696,0,0
0.03513,0,0
0.03315,0,0
