0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.00365,0,0
0.00559,0,0
0.00311,0,0
0.00053,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0001,0,0
0.0001,0,0
9e-05,0,0
9e-05,0,0
0.00076,0,0
0.00205,0,0
0.00329,0,0
0.0045,0,0
0.00403,0,0
0.00194,0,0
0.0,0,0
0.0,0,0
0.00323,0,0
0.01183,0,0
0.02211,0,0
0.03242,0,0
0.04452,0,0
0.05841,0,0
0.05874,0,0
0.04633,0,0
0.0388,0,0
0.04693,0,0
0.07547,0,0
0.12254,1,1
0.14021,1,1
0.12521,1,1
0.11095,1,1
0.10174,1,1
0.10376,1,1
0.11422,1,1
0.10616,1,1
0.08033,1,1
0.0564,0,0
0.04968,0,0
0.05736,0,0
0.06995,0,0
0.08186,1,1
0.08729,1,1
0.0958,1,1
0.10707,1,1
0.11137,1,1
0.10821,1,1
0.09549,1,1
0.07699,0,0
0.07345,0,0
0.09513,1,1
0.12351,1,1
0.16133,1,1
0.16771,1,1
0.13807,1,1
0.11187,1,1
0.08314,1,1
0.07112,0,0
0.07494,0,0
0.07884,0,0
0.08244,1,0
0.07611,0,0
0.05967,0,0
0.04749,0,0
0.03689,0,0
0.03161,0,0
0.03177,0,0
0.03193,0,0
0.03209,0,0
0.03391,0,0
0.03733,0,0
0.04071,0,0
0.04423,0,0
0.03902,0,0
0.02469,0,0
0.01034,0,0
0.0073,0,0
0.00471,0,0
0.0026,0,0
0.00044,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.00505,0,0
0.01077,0,0
0.02968,0,0
0.05538,0,0
0.08067,0,0
0.11872,1,1
0.15705,1,1
0.17022,1,1
0.1571,1,1
0.1444,1,1
0.13103,1,1
0.13678,1,1
0.16073,1,1
0.1852,1,1
0.21863,1,1
0.21791,1,1
0.18274,1,1
0.15702,1,1
0.13184,1,1
0.12553,1,1
0.13752,1,1
0.14928,1,1
0.16082,1,1
0.14646,1,1
0.10753,0,0
0.08299,0,0
0.06416,0,0
0.05946,0,0
0.05117,0,0
0.05269,0,0
0.06232,0,0
0.06733,0,0
0.06828,0,0
0.06703,0,0
0.06367,0,0
0.06012,0,0
